datum,ISTAT_code,name_IT,totals
2020-07-14,21001,ALDINO,10
2020-07-14,21002,ANDRIANO,6
2020-07-14,21003,ANTERIVO,4
2020-07-14,21004,APPIANO SULLA STRADA DEL VINO,160
2020-07-14,21005,AVELENGO,4
2020-07-14,21006,BADIA,38
2020-07-14,21007,BARBIANO,4
2020-07-14,21008,BOLZANO,566
2020-07-14,21009,BRAIES,11
2020-07-14,21010,BRENNERO,12
2020-07-14,21011,BRESSANONE,108
2020-07-14,21012,BRONZOLO,12
2020-07-14,21013,BRUNICO,109
2020-07-14,21015,CALDARO SULLA STRADA DEL VINO,17
2020-07-14,21016,CAMPO DI TRENS,12
2020-07-14,21017,CAMPO TURES,11
2020-07-14,21018,CASTELBELLO-CIARDES,2
2020-07-14,21019,CASTELROTTO,82
2020-07-14,21020,CERMES,5
2020-07-14,21021,CHIENES,13
2020-07-14,21022,CHIUSA,11
2020-07-14,21023,CORNEDO ALL'ISARCO,14
2020-07-14,21024,CORTACCIA SULLA STRADA DEL VINO,7
2020-07-14,21025,CORTINA SULLA STRADA DEL VINO,7
2020-07-14,21026,CORVARA IN BADIA,22
2020-07-14,21027,CURON VENOSTA,2
2020-07-14,21028,DOBBIACO,12
2020-07-14,21029,EGNA,23
2020-07-14,21030,FALZES,14
2020-07-14,21031,FIE' ALLO SCILIAR,16
2020-07-14,21032,FORTEZZA,11
2020-07-14,21033,FUNES,20
2020-07-14,21034,GAIS,10
2020-07-14,21035,GARGAZZONE,4
2020-07-14,21037,LACES,1
2020-07-14,21038,LAGUNDO,12
2020-07-14,21039,LAION,19
2020-07-14,21040,LAIVES,127
2020-07-14,21041,LANA,46
2020-07-14,21042,LASA,3
2020-07-14,21043,LAUREGNO,1
2020-07-14,21044,LUSON,2
2020-07-14,21045,MAGRE' SULLA STRADA DEL VINO,2
2020-07-14,21046,MALLES VENOSTA,1
2020-07-14,21047,MAREBBE,16
2020-07-14,21048,MARLENGO,3
2020-07-14,21050,MELTINA,5
2020-07-14,21051,MERANO,124
2020-07-14,21052,MONGUELFO - TESIDO,11
2020-07-14,21053,MONTAGNA,18
2020-07-14,21054,MOSO IN PASSIRIA,15
2020-07-14,21055,NALLES,9
2020-07-14,21056,NATURNO,4
2020-07-14,21057,NAZ-SCIAVES,12
2020-07-14,21058,NOVA LEVANTE,2
2020-07-14,21059,NOVA PONENTE,7
2020-07-14,21060,ORA,40
2020-07-14,21061,ORTISEI,53
2020-07-14,21062,PARCINES,3
2020-07-14,21063,PERCA,5
2020-07-14,21066,POSTAL,9
2020-07-14,21067,PRATO ALLO STELVIO,4
2020-07-14,21068,PREDOI,5
2020-07-14,21070,RACINES,27
2020-07-14,21071,RASUN ANTERSELVA,3
2020-07-14,21072,RENON,22
2020-07-14,21073,RIFIANO,6
2020-07-14,21074,RIO DI PUSTERIA,7
2020-07-14,21075,RODENGO,4
2020-07-14,21076,SALORNO SULLA STRADA DEL VINO,20
2020-07-14,21077,SAN CANDIDO,22
2020-07-14,21079,SAN GENESIO ATESINO,20
2020-07-14,21080,SAN LEONARDO IN PASSIRIA,38
2020-07-14,21081,SAN LORENZO DI SEBATO,17
2020-07-14,21082,SAN MARTINO IN BADIA,8
2020-07-14,21083,SAN MARTINO IN PASSIRIA,9
2020-07-14,21084,SAN PANCRAZIO,3
2020-07-14,21085,SANTA CRISTINA VALGARDENA,27
2020-07-14,21086,SARENTINO,5
2020-07-14,21087,SCENA,2
2020-07-14,21088,SELVA DEI MOLINI,4
2020-07-14,21089,SELVA DI VAL GARDENA,49
2020-07-14,21092,SESTO,3
2020-07-14,21093,SILANDRO,3
2020-07-14,21096,TERENTO,2
2020-07-14,21097,TERLANO,47
2020-07-14,21098,TERMENO SULLA STRADA DEL VINO,8
2020-07-14,21099,TESIMO,21
2020-07-14,21100,TIRES,3
2020-07-14,21101,TIROLO,5
2020-07-14,21102,TRODENA NEL PARCO NATURALE,6
2020-07-14,21104,ULTIMO,2
2020-07-14,21105,VADENA,8
2020-07-14,21106,VALDAORA,10
2020-07-14,21107,VAL DI VIZZE,21
2020-07-14,21108,VALLE AURINA,15
2020-07-14,21109,VALLE DI CASIES,11
2020-07-14,21110,VANDOIES,16
2020-07-14,21111,VARNA,20
2020-07-14,21112,VERANO,1
2020-07-14,21113,VILLABASSA,32
2020-07-14,21114,VILLANDRO,2
2020-07-14,21115,VIPITENO,24
2020-07-14,21116,VELTURNO,10
2020-07-14,21117,LA VALLE,17
2020-07-14,21118,SENALE-SAN FELICE,5
