datum,ISTAT_code,name_IT,totals
2020-05-02,21001,ALDINO,10
2020-05-02,21002,ANDRIANO,6
2020-05-02,21003,ANTERIVO,3
2020-05-02,21004,APPIANO SULLA STRADA DEL VINO,156
2020-05-02,21005,AVELENGO,4
2020-05-02,21006,BADIA,34
2020-05-02,21007,BARBIANO,4
2020-05-02,21008,BOLZANO,533
2020-05-02,21009,BRAIES,11
2020-05-02,21010,BRENNERO,12
2020-05-02,21011,BRESSANONE,107
2020-05-02,21012,BRONZOLO,12
2020-05-02,21013,BRUNICO,97
2020-05-02,21015,CALDARO SULLA STRADA DEL VINO,16
2020-05-02,21016,CAMPO DI TRENS,12
2020-05-02,21017,CAMPO TURES,11
2020-05-02,21018,CASTELBELLO-CIARDES,2
2020-05-02,21019,CASTELROTTO,81
2020-05-02,21020,CERMES,4
2020-05-02,21021,CHIENES,13
2020-05-02,21022,CHIUSA,11
2020-05-02,21023,CORNEDO ALL'ISARCO,14
2020-05-02,21024,CORTACCIA SULLA STRADA DEL VINO,6
2020-05-02,21025,CORTINA SULLA STRADA DEL VINO,5
2020-05-02,21026,CORVARA IN BADIA,22
2020-05-02,21027,CURON VENOSTA,2
2020-05-02,21028,DOBBIACO,11
2020-05-02,21029,EGNA,22
2020-05-02,21030,FALZES,13
2020-05-02,21031,FIE' ALLO SCILIAR,13
2020-05-02,21032,FORTEZZA,4
2020-05-02,21033,FUNES,18
2020-05-02,21034,GAIS,10
2020-05-02,21035,GARGAZZONE,3
2020-05-02,21037,LACES,1
2020-05-02,21038,LAGUNDO,11
2020-05-02,21039,LAION,19
2020-05-02,21040,LAIVES,119
2020-05-02,21041,LANA,45
2020-05-02,21042,LASA,3
2020-05-02,21044,LUSON,1
2020-05-02,21045,MAGRE' SULLA STRADA DEL VINO,2
2020-05-02,21046,MALLES VENOSTA,1
2020-05-02,21047,MAREBBE,15
2020-05-02,21048,MARLENGO,3
2020-05-02,21050,MELTINA,4
2020-05-02,21051,MERANO,109
2020-05-02,21052,MONGUELFO - TESIDO,9
2020-05-02,21053,MONTAGNA,18
2020-05-02,21054,MOSO IN PASSIRIA,15
2020-05-02,21055,NALLES,9
2020-05-02,21056,NATURNO,4
2020-05-02,21057,NAZ-SCIAVES,12
2020-05-02,21058,NOVA LEVANTE,3
2020-05-02,21059,NOVA PONENTE,7
2020-05-02,21060,ORA,40
2020-05-02,21061,ORTISEI,53
2020-05-02,21062,PARCINES,3
2020-05-02,21063,PERCA,5
2020-05-02,21066,POSTAL,9
2020-05-02,21067,PRATO ALLO STELVIO,4
2020-05-02,21068,PREDOI,5
2020-05-02,21070,RACINES,26
2020-05-02,21071,RASUN ANTERSELVA,3
2020-05-02,21072,RENON,20
2020-05-02,21073,RIFIANO,6
2020-05-02,21074,RIO DI PUSTERIA,2
2020-05-02,21075,RODENGO,4
2020-05-02,21076,SALORNO SULLA STRADA DEL VINO,19
2020-05-02,21077,SAN CANDIDO,21
2020-05-02,21079,SAN GENESIO ATESINO,17
2020-05-02,21080,SAN LEONARDO IN PASSIRIA,38
2020-05-02,21081,SAN LORENZO DI SEBATO,16
2020-05-02,21082,SAN MARTINO IN BADIA,8
2020-05-02,21083,SAN MARTINO IN PASSIRIA,9
2020-05-02,21084,SAN PANCRAZIO,3
2020-05-02,21085,SANTA CRISTINA VALGARDENA,27
2020-05-02,21086,SARENTINO,5
2020-05-02,21087,SCENA,2
2020-05-02,21088,SELVA DEI MOLINI,4
2020-05-02,21089,SELVA DI VAL GARDENA,46
2020-05-02,21092,SESTO,2
2020-05-02,21093,SILANDRO,3
2020-05-02,21096,TERENTO,2
2020-05-02,21097,TERLANO,46
2020-05-02,21098,TERMENO SULLA STRADA DEL VINO,6
2020-05-02,21099,TESIMO,21
2020-05-02,21100,TIRES,3
2020-05-02,21101,TIROLO,5
2020-05-02,21102,TRODENA NEL PARCO NATURALE,6
2020-05-02,21104,ULTIMO,2
2020-05-02,21105,VADENA,8
2020-05-02,21106,VALDAORA,10
2020-05-02,21107,VAL DI VIZZE,21
2020-05-02,21108,VALLE AURINA,16
2020-05-02,21109,VALLE DI CASIES,11
2020-05-02,21110,VANDOIES,16
2020-05-02,21111,VARNA,20
2020-05-02,21112,VERANO,1
2020-05-02,21113,VILLABASSA,31
2020-05-02,21114,VILLANDRO,2
2020-05-02,21115,VIPITENO,24
2020-05-02,21116,VELTURNO,10
2020-05-02,21117,LA VALLE,16
2020-05-02,21118,SENALE-SAN FELICE,5
