datum,ISTAT_code,name_IT,totals
2020-05-26,21001,ALDINO,10
2020-05-26,21002,ANDRIANO,6
2020-05-26,21003,ANTERIVO,4
2020-05-26,21004,APPIANO SULLA STRADA DEL VINO,158
2020-05-26,21005,AVELENGO,4
2020-05-26,21006,BADIA,36
2020-05-26,21007,BARBIANO,4
2020-05-26,21008,BOLZANO,552
2020-05-26,21009,BRAIES,12
2020-05-26,21010,BRENNERO,12
2020-05-26,21011,BRESSANONE,107
2020-05-26,21012,BRONZOLO,12
2020-05-26,21013,BRUNICO,102
2020-05-26,21015,CALDARO SULLA STRADA DEL VINO,16
2020-05-26,21016,CAMPO DI TRENS,12
2020-05-26,21017,CAMPO TURES,11
2020-05-26,21018,CASTELBELLO-CIARDES,2
2020-05-26,21019,CASTELROTTO,82
2020-05-26,21020,CERMES,5
2020-05-26,21021,CHIENES,13
2020-05-26,21022,CHIUSA,11
2020-05-26,21023,CORNEDO ALL'ISARCO,14
2020-05-26,21024,CORTACCIA SULLA STRADA DEL VINO,7
2020-05-26,21025,CORTINA SULLA STRADA DEL VINO,5
2020-05-26,21026,CORVARA IN BADIA,22
2020-05-26,21027,CURON VENOSTA,2
2020-05-26,21028,DOBBIACO,11
2020-05-26,21029,EGNA,23
2020-05-26,21030,FALZES,13
2020-05-26,21031,FIE' ALLO SCILIAR,13
2020-05-26,21032,FORTEZZA,4
2020-05-26,21033,FUNES,20
2020-05-26,21034,GAIS,10
2020-05-26,21035,GARGAZZONE,3
2020-05-26,21037,LACES,1
2020-05-26,21038,LAGUNDO,11
2020-05-26,21039,LAION,19
2020-05-26,21040,LAIVES,123
2020-05-26,21041,LANA,46
2020-05-26,21042,LASA,3
2020-05-26,21043,LAUREGNO,1
2020-05-26,21044,LUSON,2
2020-05-26,21045,MAGRE' SULLA STRADA DEL VINO,2
2020-05-26,21046,MALLES VENOSTA,1
2020-05-26,21047,MAREBBE,16
2020-05-26,21048,MARLENGO,3
2020-05-26,21050,MELTINA,5
2020-05-26,21051,MERANO,117
2020-05-26,21052,MONGUELFO - TESIDO,11
2020-05-26,21053,MONTAGNA,18
2020-05-26,21054,MOSO IN PASSIRIA,15
2020-05-26,21055,NALLES,9
2020-05-26,21056,NATURNO,4
2020-05-26,21057,NAZ-SCIAVES,12
2020-05-26,21058,NOVA LEVANTE,3
2020-05-26,21059,NOVA PONENTE,7
2020-05-26,21060,ORA,40
2020-05-26,21061,ORTISEI,53
2020-05-26,21062,PARCINES,3
2020-05-26,21063,PERCA,5
2020-05-26,21066,POSTAL,9
2020-05-26,21067,PRATO ALLO STELVIO,4
2020-05-26,21068,PREDOI,5
2020-05-26,21070,RACINES,27
2020-05-26,21071,RASUN ANTERSELVA,3
2020-05-26,21072,RENON,21
2020-05-26,21073,RIFIANO,6
2020-05-26,21074,RIO DI PUSTERIA,2
2020-05-26,21075,RODENGO,4
2020-05-26,21076,SALORNO SULLA STRADA DEL VINO,20
2020-05-26,21077,SAN CANDIDO,22
2020-05-26,21079,SAN GENESIO ATESINO,18
2020-05-26,21080,SAN LEONARDO IN PASSIRIA,38
2020-05-26,21081,SAN LORENZO DI SEBATO,17
2020-05-26,21082,SAN MARTINO IN BADIA,8
2020-05-26,21083,SAN MARTINO IN PASSIRIA,9
2020-05-26,21084,SAN PANCRAZIO,3
2020-05-26,21085,SANTA CRISTINA VALGARDENA,27
2020-05-26,21086,SARENTINO,5
2020-05-26,21087,SCENA,2
2020-05-26,21088,SELVA DEI MOLINI,4
2020-05-26,21089,SELVA DI VAL GARDENA,48
2020-05-26,21092,SESTO,2
2020-05-26,21093,SILANDRO,3
2020-05-26,21096,TERENTO,2
2020-05-26,21097,TERLANO,46
2020-05-26,21098,TERMENO SULLA STRADA DEL VINO,6
2020-05-26,21099,TESIMO,21
2020-05-26,21100,TIRES,3
2020-05-26,21101,TIROLO,5
2020-05-26,21102,TRODENA NEL PARCO NATURALE,6
2020-05-26,21104,ULTIMO,2
2020-05-26,21105,VADENA,8
2020-05-26,21106,VALDAORA,10
2020-05-26,21107,VAL DI VIZZE,21
2020-05-26,21108,VALLE AURINA,16
2020-05-26,21109,VALLE DI CASIES,11
2020-05-26,21110,VANDOIES,16
2020-05-26,21111,VARNA,20
2020-05-26,21112,VERANO,1
2020-05-26,21113,VILLABASSA,31
2020-05-26,21114,VILLANDRO,2
2020-05-26,21115,VIPITENO,25
2020-05-26,21116,VELTURNO,10
2020-05-26,21117,LA VALLE,16
2020-05-26,21118,SENALE-SAN FELICE,5
